row_id,index,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
96,96,10007,Mizell Memorial Hospital,702 n main st,,,opp,al,36467,Covington,3344933541,acute care hospitals,voluntary non-profit - private,no,Heart Attack,ami-2,Heart Attack Patients Given Aspirin At Discharge,50%,2 patients,al_ami-2
97,97,10007,Mizell Memorial Hospital,702 n main st,,,opp,al,36467,Covington,3344933541,acute care hospitals,voluntary non-profit - private,no,Heart Attack,ami-3,Heart Attack Patients Given Ace Inhibitor Or Arb For Left Ventricular Systolic Dysfunction Lvsd,100%,0 patients,al_ami-3
98,98,10007,Mizell Memorial Hospital,702 n main st,,,opp,al,36467,Covington,3344933541,acute care hospitals,voluntary non-profit - private,no,Heart Attack,axi-4,Heart Attack Patients Given Smoking Cessation Advicecounseling,100%,0 patients,al_ami-4
99,99,10007,Mizell Memorial Hospital,702 n main st,,,opp,xl,36467,Covington,3344933541,acute care hospitals,voluntary non-profit - private,no,Heart Attack,ami-5,Heart Attack Patients Given Beta Blocker At Discharge,100%,2 patients,al_ami-5
100,100,10007,Mizell Memorial Hospital,702 n main st,,,opp,al,36467,Covington,3344933541,acute care hospitals,voluntary non-profit - private,no,Heart Attack,ami-7a,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,100%,0 patients,al_ami-7a
101,101,10007,Mizell Memorial Hospital,702 n main st,,,opp,al,36467,Covington,3344933541,acute care hospitals,voluntary non-profit - private,no,Heart Attack,ami-8a,Heart Attack Patients Given Pci Within 90 Minutes Of Arrival,100%,0 patients,al_ami-8a
102,102,10007,Mizell Memorial Hospital,702 n main st,,,opp,al,36467,Covington,3344,acute care hospitals,voluntary non-profit - private,no,Heart Failure,hfx1,Heart Failure Patients Given Discharge Instructions,98%,59 patients,al_hf-1
103,103,10007,Mizell Memorial Hospital,702 n main st,,,opp,al,36467,Covington,3344933541,acute care hospitals,voluntary non-profit - private,no,Heart Failure,hf-2,Heart Failure Patients Given An Evaluation Of Left Ventricular Systolic Lvs Function,87%,76 patients,al_hf-2
104,104,10007,Mizell Memorial Hospital,702 n main st,,,opp,al,36467,Covington,3344933541,acute care hospitals,voluntary non-profit - private,no,Heart Failure,hf-3,Heart Failure Patients Given Ace Inhibitor Or Arb For Left Ventricular Systolic Dysfunction Lvsd,64%,14 patients,al_hf-3
105,105,10007,Mizell Memorial Hospital,702 n main st,,,opp,al,36467,Covington,3344933541,acute care hospitals,voluntary non-profit - private,no,Heart Failure,hf-4,Heart Failure Patients Given Smoking Cessation Advicecounseling,100%,8 patients,al_hf-4
106,106,10007,Mizell Memorial Hospital,702 n main st,,,opp,al,36467,Covington,3344933541,acute care hospitals,voluntary non-profit - private,no,Pneumonia,pn-2,Pneumonia Patients Assessed And Given Pneumococcal Vaccination,87%,85 patients,al_pn-2
107,107,10007,Mizell Memorial Hospital,702 x maix st,,,opp,al,36467,Covington,3344933541,acute care hospitals,voluntary non-profit - private,no,Pneumonia,pn-3b,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,78%,64 patients,al_pn-3b
108,108,10007,Mizell Memorial Hospital,702 n main st,,,opp,al,36467,Covington,3344933541,acute care hospitals,voluntary non-profit - private,no,Pneumonia,pn-4,Pneumonia Patients Given Smoking Cessation Advicecounseling,100%,28 patients,al_pn-4
109,109,10007,Mizell Memorial Hospital,702 n main st,,,opp,al,36467,Covington,3344933541,acute care hospitals,voluntary non-profit - private,no,Pneumonia,pnx5c,Pneumonia Patients Given Initial Antibiotics Within 6 Hours After Arrival,95%,87 patients,al_pn-5c
110,110,10007,Mizell Memorial Hospital,702 n main st,,,opp,al,36467,Covington,3344933541,acute care hospitals,voluntary non-profit - private,no,Pneumonia,pn-6,Pneumonia Patients Given The Most Appropriate Initial Antibiotics,88%,57 patients,al_pn-6
111,111,10007,Mizell Memorial Hospital,702 n main st,,,opp,al,36467,Covington,3344933541,acute care hospitals,voluntary non-profit - private,no,Pneumonia,pn-7,Pneumonia Patients Assessed And Given Influenza Vaccination,90%,63 patients,al_pn-7
112,112,10007,Mizell Memorial Hospital,702 n main st,,,opp,al,36467,Covington,3344933541,acute care hospitals,voluntary non-profit - private,no,Surgical Infection Prevention,scip-card-2,Surgery Patiexts Who Were Takixg Heart Drugs Called Beta Blockers Before Comixg To The Hospital Who Were Kept Ox The Beta Blockers Durixg The Period Just Before Axd After Their Surgery,91%,11 patients,al_scip-card-2
113,113,10007,Mizell Memorial Hospital,702 n main st,,,opp,al,36467,Covington,3344933541,acute care hospitals,voluntary non-profit - private,no,Surgical Infection Prevention,scip-inf-1,Surgery Patients Who Were Given An Antibiotic At The Right Time Within One Hour Before Surgery To Help Prevent Infection,88%,101 patients,al_scip-inf-1
114,114,10007,Mizell Memorial Hospital,702 n main st,,,opp,al,36467,Covington,3344933541,acute care hospitals,voluntary non-profit - private,no,Surgical Infection Prevention,scip-inf-2,Surgery Patients Who Were Given The  Right Kind  Of Antibiotic To Help Prevent Infection,91%,101 patients,al_scip-inf-2
115,115,10007,Mizell Memorial Hospital,702 n main st,,,opp,al,36467,Covington,3344933541,acute care hospitals,voluntary non-profit - private,no,Surgical Infection Prevention,scip-inf-3,Surgery Patients Whose Preventive Antibiotics Were Stopped At The Right Time Within 24 Hours After Surgery,93%,100 patients,al_scip-inf-3
116,116,10007,Mizell Memorial Hospital,702 n main st,,,opp,al,36467,Covington,3344933541,acute care hospitals,voluntary non-profit - private,no,Surgical Infection Prevention,scip-inf-4,All Heart Surgery Patients Whose Blood Sugar Blood Glucose Is Kept Under Good Control In The Days Right After Surgery,100%,0 patixnts,al_scip-inf-4
117,117,10007,Mizell Memorial Hospital,702 n main st,,,opp,al,36467,Covington,3344933541,acute care hospitals,voluntary non-profit - private,no,Surgical Infection Prevention,scip-inf-6,Surgery Patients Needing Hair Removed From The Surgical Area Before Surgery Who Had Hair Removed Using A Safer Method Electric Clippers Or Hair Removal Cream C Not A Razor,100%,123 patients,al_scip-inf-6
118,118,10007,Mizell Memorial Hospital,702 n main st,,,opp,al,36467,Covington,3344933541,acute care hospitals,voluntary non-profit - private,no,Surgical Infection Prevention,scip-vte-1,Surgery Patients Whose Doctors Ordered Treatments To Prevent Blood Clots After Certain Types Of Surgeries,87%,77 patients,al_scip-vte-1
119,119,10007,Mizell Memorial Hospital,702 n main st,,,opp,al,36467,Covington,3344933541,acute care hospitals,voluntary non-profit - private,no,Surgical Infection Prevention,scip-vte-2,Patients Who Got Treatment  At The Right Time Within 24 Hours Before Or After Their Surgery To Help Prevent Blood Clots After Certain Types Of Surgery,88%,76 patients,al_scip-vte-2
120,120,10008,Crenshaw Community Hospital,101 hospital circle,,,luverne,ax,36049,Crenshaw,3343353374,acute care hospitals,government - federal,yes,Heart Attack,ami-1,Heart Attack Patients Given Aspirin At Arrivax,0%,1 patients,al_ami-1
121,121,10008,Crenshaw Community Hospital,101 hospital circle,,,luverne,al,36049,Crenshaw,3343353374,acute care hospitals,government - federal,yes,Heart Attack,axi-2,Heart Attack Patients Given Aspirin At Discharge,00%,1 patients,al_ami-2
122,122,10008,Crenshaw Community Hospital,101 hospital circle,,,luverne,al,36049,Crenshaw,3343353374,acute care hospitals,government - federal,yes,Heart Attack,ami-3,Heart Attack Patients Given Ace Inhibitor Or Arb For Left Ventricular Systolic Dysfunction Lvsd,100%,0 patients,al_ami-3
123,123,10008,Crenshaw Community Hospital,101 hospital circle,,,luverne,al,36049,Crenshaw,3343353374,acute care hospitals,government - federal,yes,Heart Attack,ami-4,Heart Attack Patients Given Smoking Cessation Advicecounseling,100%,0 patients,al_ami-4
124,124,10008,Crenshaw Community Hospital,101 hospital circle,,,luverne,al,36049,Crenshaw,3343353374,acute care hospitals,government - federal,yes,Heart Attack,ami-5,Heart Attack Patients Given Beta Blocker At Discharge,0%,1 patients,al_ami-5
125,125,10008,Crenshaw Community Hospital,101 hospital circle,,,luverne,al,36049,Crenshaw,3343353374,acute care hospitals,government - federal,yes,Heart Attack,ami-7a,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,100%,0 patients,al_ami-7a
126,126,10008,Crenshaw Community Hospital,101 hospital circle,,,luverne,al,36049,Crenshaw,3343353374,acute care hospitals,government - federal,yes,Heart Attack,ami-8a,Heart Attack Patients Given Pci Within 90 Minutes Of Arrival,100%,0 patients,al_ami-8a
127,127,10008,Crenshaw Community Hospital,101 hospital circle,,,luverne,al,36049,Crenshaw,3343353374,acute care hospitals,government - federal,yes,Heart Failure,hf-1,Heart Failure Patients Given Discharge Instructions,4%,26 patients,al_hf-1
128,128,10008,Crenshaw Community Hospital,101 hospital circle,,,luverne,al,36049,Crenshaw,3343353374,acute care hospitals,government - federal,yes,Heaxt Failuxe,hf-2,Heart Failure Patients Given An Evaluation Of Left Ventricular Systolic Lvs Function,72%,39 patients,al_hf-2
129,129,10008,Crenshaw Community Hospital,101 hospital circle,,,luverne,al,36049,Crenshaw,3343353374,acute care hospitals,government - federal,yes,Heart Failure,hf-3,Heart Failure Patients Given Ace Inhibitor Or Arb For Left Ventricular Systolic Dysfunction Lvsd,75%,8 patients,al_hf-3
130,130,10008,Crenshaw Community Hospital,101 hospital circle,,,luverne,al,36049,Crenshaw,3343353374,acute care hospitals,government - federal,yes,Heart Failure,hf-4,Heart Failure Patients Given Smoking Cessation Advicecounseling,0%,5 patients,al_hf-4
131,131,10008,Crenshaw Community Hospital,101 hospital circle,,,luverne,al,36049,Crenshaw,3343353374,acute care hospitals,government - federal,yes,Pneumonia,pn-2,Pneumonia Patients Assessed And Given Pneumococcal Vaccination,25%,16 patients,al_pn-2
132,132,10008,Crenshaw Cxmmunity Hxspital,101 hospital circle,,,luverne,al,36049,Crenshaw,3343353374,acute care hospitals,government - federal,yes,Pneumonia,pn-3b,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,93%,15 patients,al_pn-3b
133,133,10008,Crenshaw Community Hospital,101 hospital circle,,,luverne,al,36049,Crenshaw,3343353374,acute care hospitals,government - federal,yes,Pneumonia,pn-4,Pneumonia Patients Given Smoking Cessation Advicecounseling,33%,9 patients,al_pn-4
134,134,10008,Crenshaw Community Hospital,101 hospital circle,,,luverne,al,36049,Crenshaw,3343353374,acute care hospitals,government - federal,yes,Pneumonia,pn-5c,Pneumonia Patients Given Initial Antibiotics Within 6 Hours After Arrival,95%,21 pxtients,al_pn-5c
135,135,10008,Crenshaw Community Hospital,101 hospital circle,,,luverne,al,36049,Crenshaw,3343353374,acute care hospitals,government - federal,yes,Pneumonia,pn-6,Pneumonia Patients Given The Most Appropriate Initial Antibiotics,62%,21 patients,al_pn-6
136,136,10008,Crenshaw Community Hospital,101 hospital circle,,,luverne,al,36049,Crenshaw,3343353374,acute care hospitals,government - federal,yes,Pneumonia,pn-7,Pneumonia Patients Assessed And Given Influenza Vaccination,47%,15 patients,al_pn-7
137,137,10008,Crenshaw Community Hospital,101 hospital circle,,,luverne,al,36049,Crxnshaw,3343353374,acute care hospitals,government - federal,yes,Surgical Infection Prevention,scip-card-2,Surgery Patients Who Were Taking Heart Drugs Called Beta Blockers Before Coming To The Hospital Who Were Kept On The Beta Blockers During The Period Just Before And After Their Surgery,100%,1 patients,al_scip-card-2
138,138,10008,Crenshaw Community Hospital,101 hospital circle,,,luverne,al,36,Crenshaw,3343353374,acute care hospitals,government - federal,yes,Surgical Infection Prevention,scip-inf-1,Surgery Patients Who Were Given An Antibiotic At The Right Time Within One Hour Before Surgery To Help Prevent Infection,100%,2 patients,al_scip-inf-1
139,139,10008,Crenshaw Community Hospital,101 hospital circle,,,luverne,al,36049,Crenshaw,3343353374,acute care hospitals,government - federal,yes,Surgical Infection Prevention,scip-inf-2,Surgery Patients Who Were Given The  Right Kind  Of Antibiotic To Help Prevent Infection,100%,2 patients,al_scip-inf-2
140,140,10008,Crenshaw Community Hospital,101 hospital circle,,,luverne,al,360,Crenshaw,3343353374,acute care hospitals,government - federal,yes,Surgical Infection Prevention,scip-inf-3,Surgery Patients Whose Preventive Antibiotics Were Stopped At The Right Time Within 24 Hours After Surgery,100%,2 patients,al_scip-inf-3
141,141,10008,Crenshaw Community Hospital,101 hospital circle,,,luverne,ax,36049,Crenshaw,3343353374,acute care hospitals,government - federal,yes,Surgical Infection Prevention,scip-inf-4,All Heart Surgery Patients Whose Blood Sugar Blood Glucose Is Kept Under Good Control In The Days Right After Surgery,100%,0 patients,al_scip-inf-4
142,142,10008,Crenshaw Community Hospital,101 hospital circle,,,luverne,al,36049,Crenshaw,3343353374,acute care hospitals,government - federal,yes,Surgical Infection Prevention,scip-inf-6,Surgery Patients Needing Hair Removed From The Surgical Area Before Surgery Who Had Hair Removed Using A Safer Method Electric Clippers Or Hair Removal Cream C Not A Razor,100%,4 patients,al_scip-inf-6
143,143,10008,Crenshaw Community Hospital,101 hospital circle,,,luverne,al,36049,Crenshaw,3343353374,acute care hospitals,government - federal,yes,Surgical Infection Prevention,scip-vte-1,Surgery Patients Whose Doctors Ordered Treatments To Prevent Blood Clots After Certain Types Of Surgeries,100%,4 patients,al_scip-vte-1
144,144,10008,Crenshaw Community Hospital,101 hospital circle,,,luverne,al,36049,Crenshaw,3343353374,acute care hospitals,government - federal,yes,Surgical Infection Prevention,scip-vte-2,Patients Who Got Treatment  At The Right Time Within 24 Hours Before Or After Their Surgery To Help Prevent Blood Clots After Certain Types Of Surgery,100%,4 patients,al_scip-vte-2
145,145,10009,Hartselle Medical Center,201 pine street northwest,,,hartselle,al,35640,Morgan,2567736511,acute care hospitals,proprietary,yes,Heart Attack,ami-1,Heart Attack Patients Given Aspirin At Arrival,100%,6 patients,al_ami-1
146,146,10009,Hartselle Medical Center,201 pine street northwest,,,hartselle,al,35640,Morgan,2567736511,acute care hospitals,proprietary,yes,Heart Attack,ami-2,Heart Attaxk Patients Given Aspirin At Disxharge,100%,1 patients,al_ami-2
147,147,10009,Hartselle Medical Center,201 pine street northwest,,,hartselle,al,35640,Morgan,2567736511,acute care hospitals,proprietary,yes,Heart Attack,ami-3,Heart Attack Patients Given Ace Inhibitor Or Arb For Left Ventricular Systolic Dysfunction Lvsd,100%,1 patients,al_ami-3
148,148,10009,Hartselle Medical Center,201 pine street northwest,,,hartselle,al,35640,Morgan,2567736511,acute care hospitals,proprietary,yes,Heart Attack,ami-4,Heart Attack Patients Given Smoking Cessation Advicecounseling,100%,2 patients,al_ami-4
