row_id,column,value_before,value_after
100555,adr,6124.58,94.56
100659,adr,5256.87,94.56
100690,adr,3266.06,94.56
100693,adr,1351.73,94.56
100780,adr,5497.26,94.56
100848,adr,8497.03,94.56
100994,adr,5175.01,94.56
101077,adr,6742.5,94.56
101124,adr,2202.41,94.56
101174,adr,1964.39,94.56
101193,adr,-26.3,94.56
101214,adr,5945.2,94.56
101266,adr,9446.86,94.56
101350,adr,6749.22,94.56
101351,adr,9903.5,94.56
101447,adr,5049.69,94.56
101479,adr,4836.03,94.56
101484,adr,8827.84,94.56
101488,adr,7142.75,94.56
101512,adr,5472.75,94.56
101685,adr,4493.39,94.56
101694,adr,6286.05,94.56
101885,adr,-157.78,94.56
101917,adr,8915.93,94.56
102309,adr,7688.63,94.56
102528,adr,6554.47,94.56
102772,adr,8212.37,94.56
102972,adr,7233.49,94.56
102991,adr,1469.9,94.56
103545,adr,9088.11,94.56
103716,adr,2871.4,94.56
103911,adr,1760.06,94.56
103953,adr,9645.13,94.56
104454,adr,9335.03,94.56
104632,adr,3255.67,94.56
104662,adr,1552.71,94.56
105089,adr,4830.61,94.56
105158,adr,6618.7,94.56
105302,adr,9152.08,94.56
105593,adr,7096.03,94.56
105607,adr,3059.58,94.56
105611,adr,3126.53,94.56
105660,adr,8492.3,94.56
105712,adr,9937.82,94.56
105768,adr,3735.22,94.56
106132,adr,2972.52,94.56
106195,adr,9760.52,94.56
106769,adr,4476.29,94.56
106849,adr,5408.06,94.56
106883,adr,5050.9,94.56
107092,adr,1446.44,94.56
107343,adr,2260.15,94.56
107575,adr,5820.97,94.56
108221,adr,627.73,94.56
108259,adr,2195.58,94.56
108399,adr,8293.5,94.56
108555,adr,1525.89,94.56
108566,adr,3787.39,94.56
108604,adr,1093.92,94.56
108665,adr,5081.94,94.56
108860,adr,4980.79,94.56
108897,adr,8583.55,94.56
109096,adr,917.9,94.56
109230,adr,9849.02,94.56
109295,adr,6615.94,94.56
109344,adr,3455.72,94.56
109413,adr,5106.01,94.56
109499,adr,9295.8,94.56
109563,adr,1081.28,94.56
109590,adr,743.19,94.56
109608,adr,2400.18,94.56
109625,adr,5633.7,94.56
109628,adr,8422.79,94.56
109687,adr,4026.3,94.56
109727,adr,9462.85,94.56
109779,adr,9746.92,94.56
109792,adr,5866.14,94.56
109855,adr,992.09,94.56
109963,adr,9080.71,94.56
109968,adr,3713.28,94.56
110018,adr,2640.81,94.56
110041,adr,9052.86,94.56
110396,adr,2133.96,94.56
110462,adr,8443.08,94.56
110719,adr,2664.71,94.56
110730,adr,9329.86,94.56
110741,adr,2342.32,94.56
110762,adr,6640.37,94.56
110822,adr,5084.15,94.56
110963,adr,4408.59,94.56
111044,adr,836.4,94.56
111116,adr,4878.55,94.56
111152,adr,1358.51,94.56
111217,adr,6782.17,94.56
111258,adr,3730.24,94.56
111261,adr,2737.5,94.56
111364,adr,3616.63,94.56
112055,adr,4251.33,94.56
112233,adr,1774.53,94.56
112381,adr,-384.32,94.56
112474,adr,1622.2,94.56
112691,adr,4041.41,94.56
112693,adr,9427.96,94.56
112759,adr,8390.05,94.56
112900,adr,3059.67,94.56
112932,adr,4117.99,94.56
112953,adr,1872.25,94.56
113012,adr,7833.56,94.56
113101,adr,4030.95,94.56
113166,adr,2237.39,94.56
113223,adr,3373.22,94.56
113379,adr,6103.95,94.56
113561,adr,2972.11,94.56
113619,adr,7359.4,94.56
113861,adr,1154.0,94.56
113885,adr,5668.95,94.56
113935,adr,2081.69,94.56
113992,adr,5816.36,94.56
114117,adr,2569.27,94.56
114150,adr,8680.51,94.56
114173,adr,1478.98,94.56
114262,adr,2338.59,94.56
114271,adr,1452.73,94.56
114293,adr,-248.31,94.56
114344,adr,8599.39,94.56
114639,adr,5910.48,94.56
114655,adr,4276.39,94.56
114667,adr,7698.8,94.56
114755,adr,1135.46,94.56
114778,adr,7844.88,94.56
114883,adr,2689.86,94.56
114921,adr,3869.7,94.56
114973,adr,6644.4,94.56
115223,adr,4171.85,94.56
115259,adr,5875.72,94.56
115271,adr,9029.85,94.56
115327,adr,-451.5,94.56
115449,adr,9238.8,94.56
115577,adr,8938.68,94.56
115755,adr,7159.7,94.56
115975,adr,8452.54,94.56
116295,adr,891.69,94.56
116364,adr,4515.31,94.56
116672,adr,1568.08,94.56
116732,adr,4983.63,94.56
116733,adr,9256.21,94.56
116902,adr,9231.08,94.56
117239,adr,1482.78,94.56
117378,adr,780.67,94.56
117474,adr,4570.85,94.56
117522,adr,1737.29,94.56
117649,adr,7708.45,94.56
117897,adr,-55.37,94.56
117982,adr,5388.16,94.56
118064,adr,5868.95,94.56
118130,adr,3120.73,94.56
118364,adr,1629.3,94.56
118490,adr,7604.42,94.56
118654,adr,8799.9,94.56
118712,adr,9743.75,94.56
118790,adr,2867.71,94.56
118910,adr,640.9,94.56
119151,adr,8268.82,94.56
119378,adr,9703.94,94.56
30,adults,1O,2
57,adults,2l,2
102,adults,1€,1
119,adults,2B,2
156,adults,3O,2
258,adults,2€,2
268,adults,2O,2
270,adults,1j,1
303,adults,2B,2
326,adults,2O,2
367,adults,2O,2
393,adults,2j,2
403,adults,2O,2
405,adults,2€,2
418,adults,2O,2
428,adults,1€,1
436,adults,2l,2
496,adults,2l,2
502,adults,2O,2
518,adults,2j,2
556,adults,2S,2
578,adults,2kg,2
613,adults,2S,2
687,adults,2O,2
735,adults,2kg,2
807,adults,2S,2
824,adults,2O,2
828,adults,2j,2
886,adults,2B,2
889,adults,2B,2
927,adults,2O,2
938,adults,2kg,2
985,adults,2O,2
1018,adults,2O,2
1022,adults,2€,2
1039,adults,2S,2
1068,adults,1l,1
1113,adults,2O,2
1198,adults,2€,2
1199,adults,2O,2
1257,adults,3O,2
1279,adults,2l,2
1316,adults,1B,1
1334,adults,1€,1
1340,adults,3€,3
1372,adults,2kg,2
1390,adults,2O,2
1406,adults,2O,2
1476,adults,2O,2
1477,adults,2kg,2
1496,adults,2O,2
1502,adults,2O,2
1517,adults,1j,1
1539,adults,40,2
1587,adults,26,2
1595,adults,2O,2
1600,adults,2kg,2
1643,adults,50,2
1684,adults,1O,2
1703,adults,2j,2
1724,adults,2S,2
1737,adults,2O,2
1745,adults,1O,2
1752,adults,26,2
1755,adults,2j,2
1788,adults,2O,2
1804,adults,2O,2
1831,adults,2O,2
1873,adults,2€,2
1884,adults,26,2
1917,adults,27,2
1930,adults,2€,2
1935,adults,2kg,2
1936,adults,2S,2
1947,adults,2j,2
1955,adults,3B,3
1962,adults,27,2
1970,adults,2O,2
1982,adults,2S,2
2003,adults,26,2
2079,adults,2O,2
2087,adults,3O,2
2117,adults,2B,2
2158,adults,2j,2
2164,adults,26,2
2168,adults,2€,2
2173,adults,55,2
2206,adults,2O,2
2220,adults,2O,2
2228,adults,20O,2
2275,adults,2B,2
2340,adults,2j,2
2415,adults,1€,1
2417,adults,10,2
2418,adults,20,2
2422,adults,1O,2
2464,adults,2O,2
2505,adults,2B,2
2509,adults,1O,2
2514,adults,2O,2
2522,adults,3S,3
2525,adults,3O,2
2550,adults,2O,2
2602,adults,2B,2
2619,adults,1j,1
2623,adults,2j,2
2689,adults,2S,2
2738,adults,2S,2
2825,adults,2S,2
2830,adults,2S,2
2890,adults,2O,2
2894,adults,1kg,1
2907,adults,2l,2
2926,adults,2€,2
2947,adults,1O,2
2950,adults,1O,2
2959,adults,2O,2
2970,adults,2O,2
2993,adults,1S,1
3072,adults,2j,2
3093,adults,2S,2
3104,adults,1O,2
3152,adults,2l,2
3254,adults,2€,2
3284,adults,2j,2
3296,adults,2€,2
3303,adults,2O,2
3316,adults,2B,2
3364,adults,2O,2
3450,adults,2j,2
3524,adults,2B,2
3531,adults,1O,2
3533,adults,2l,2
3576,adults,2l,2
3584,adults,1O,2
3613,adults,2O,2
3636,adults,2kg,2
3652,adults,2O,2
3666,adults,2B,2
3684,adults,0B,0
3803,adults,2O,2
3807,adults,1O,2
3812,adults,2B,2
3813,adults,1€,1
3872,adults,2O,2
3873,adults,2O,2
3975,adults,3O,2
4001,adults,2S,2
4058,adults,2O,2
4070,adults,1€,1
4100,adults,2O,2
4119,adults,2kg,2
4125,adults,2O,2
4130,adults,2O,2
4131,adults,2O,2
4164,adults,3O,2
4171,adults,1B,1
4311,adults,1S,1
4353,adults,2O,2
4354,adults,1O,2
4388,adults,1j,1
4405,adults,2O,2
4445,adults,1S,1
4454,adults,2€,2
4471,adults,2€,2
4474,adults,1O,2
4569,adults,2€,2
4665,adults,2O,2
4684,adults,2O,2
4687,adults,2B,2
4721,adults,2l,2
4769,adults,2S,2
4775,adults,2O,2
4844,adults,1B,1
4945,adults,1l,1
5036,adults,2j,2
5058,adults,1€,1
5088,adults,2O,2
5115,adults,2S,2
5126,adults,1O,2
5250,adults,2O,2
5425,adults,2S,2
5427,adults,2O,2
5453,adults,2O,2
5457,adults,1B,1
5514,adults,2€,2
5644,adults,2O,2
5728,adults,1O,2
5765,adults,2kg,2
5870,adults,1O,2
5872,adults,1kg,1
5877,adults,2O,2
5914,adults,2kg,2
5924,adults,2O,2
5986,adults,1O,2
6186,adults,2j,2
6188,adults,2€,2
6265,adults,2kg,2
6310,adults,2O,2
6319,adults,2€,2
6352,adults,2€,2
6354,adults,2€,2
6370,adults,2S,2
6377,adults,2S,2
6402,adults,2j,2
6440,adults,2S,2
6484,adults,3kg,3
6498,adults,2B,2
6520,adults,2kg,2
6533,adults,2B,2
6547,adults,2j,2
6584,adults,3O,2
6624,adults,2l,2
6681,adults,1O,2
6683,adults,3O,2
6830,adults,2B,2
6848,adults,2j,2
6863,adults,2O,2
6882,adults,2O,2
6925,adults,2O,2
6947,adults,2€,2
6963,adults,2O,2
7006,adults,2O,2
7009,adults,2l,2
7031,adults,2O,2
7039,adults,2O,2
7043,adults,2€,2
7044,adults,2B,2
7059,adults,2j,2
7076,adults,2€,2
7106,adults,2j,2
7160,adults,2B,2
7161,adults,2O,2
7178,adults,2O,2
7209,adults,2O,2
7217,adults,1O,2
7232,adults,2O,2
7255,adults,2O,2
7280,adults,2kg,2
7348,adults,2O,2
7404,adults,2B,2
7428,adults,2€,2
7458,adults,2O,2
7481,adults,3l,3
7525,adults,2O,2
7631,adults,2S,2
7676,adults,3O,2
7694,adults,2O,2
7707,adults,2l,2
7723,adults,2B,2
7725,adults,2kg,2
7737,adults,2j,2
7845,adults,2O,2
7860,adults,2O,2
7904,adults,2O,2
7927,adults,2kg,2
7929,adults,2O,2
7960,adults,2O,2
7970,adults,1B,1
7982,adults,2kg,2
8000,adults,1O,2
8021,adults,1O,2
8031,adults,1O,2
8104,adults,2S,2
8105,adults,2O,2
8123,adults,2l,2
8174,adults,1j,1
8202,adults,2O,2
8213,adults,2O,2
8224,adults,2l,2
8234,adults,2O,2
8237,adults,2€,2
8291,adults,3O,2
8318,adults,2j,2
8341,adults,2S,2
8357,adults,2l,2
8358,adults,2O,2
8386,adults,1O,2
8420,adults,2O,2
8440,adults,2l,2
8477,adults,2O,2
8648,adults,1O,2
8722,adults,2kg,2
8730,adults,2B,2
8848,adults,2O,2
8894,adults,3l,3
8907,adults,3O,2
8909,adults,2S,2
8944,adults,2j,2
9034,adults,2O,2
9062,adults,2O,2
9090,adults,3€,3
9123,adults,2O,2
9128,adults,2€,2
9207,adults,1B,1
9263,adults,2j,2
9272,adults,2l,2
9402,adults,2O,2
9432,adults,2€,2
9439,adults,2B,2
9527,adults,2l,2
9528,adults,2O,2
9540,adults,2l,2
9549,adults,2j,2
9550,adults,2O,2
9678,adults,1€,1
9717,adults,2j,2
9719,adults,1B,1
9750,adults,2kg,2
9784,adults,1l,1
9790,adults,2O,2
9797,adults,2B,2
9801,adults,2S,2
9807,adults,2B,2
9834,adults,1€,1
9836,adults,2kg,2
9851,adults,2l,2
9852,adults,2O,2
9865,adults,2j,2
9866,adults,2O,2
9876,adults,1O,2
9886,adults,1kg,1
9913,adults,2€,2
10007,adults,2O,2
10008,adults,2O,2
10114,adults,2€,2
10178,adults,2j,2
10213,adults,2€,2
10226,adults,1O,2
10227,adults,2O,2
10260,adults,2l,2
10272,adults,2S,2
10274,adults,2O,2
10295,adults,2O,2
10372,adults,2l,2
10385,adults,2O,2
10392,adults,1O,2
10406,adults,2O,2
10433,adults,2j,2
10440,adults,2S,2
10478,adults,1O,2
10528,adults,2O,2
10570,adults,1O,2
10643,adults,2l,2
10652,adults,2€,2
10843,adults,3l,3
10874,adults,2O,2
10926,adults,2kg,2
10938,adults,2S,2
10939,adults,2O,2
10955,adults,2j,2
10957,adults,2O,2
10965,adults,2O,2
10997,adults,2B,2
10998,adults,2O,2
11003,adults,2j,2
11014,adults,1€,1
11122,adults,1€,1
11125,adults,2O,2
11133,adults,1O,2
11135,adults,2€,2
11162,adults,2B,2
11207,adults,2l,2
11210,adults,2O,2
11390,adults,2j,2
11391,adults,2S,2
11468,adults,3S,3
11529,adults,2j,2
11593,adults,2S,2
11631,adults,2O,2
11680,adults,2€,2
11697,adults,2O,2
11751,adults,2j,2
11795,adults,2S,2
11872,adults,2O,2
11888,adults,2kg,2
11933,adults,2S,2
11992,adults,2O,2
12046,adults,2O,2
12112,adults,2O,2
12113,adults,2kg,2
12137,adults,2S,2
12199,adults,2kg,2
12206,adults,2€,2
12208,adults,1€,1
12284,adults,2B,2
12315,adults,2O,2
12361,adults,2B,2
12398,adults,2kg,2
12401,adults,2j,2
12419,adults,2O,2
12433,adults,2j,2
12434,adults,2O,2
12470,adults,3€,3
12496,adults,2O,2
12538,adults,2B,2
12559,adults,2j,2
12577,adults,2O,2
12596,adults,2O,2
12600,adults,2j,2
12626,adults,2O,2
12662,adults,2O,2
12663,adults,2€,2
12702,adults,2O,2
12715,adults,2B,2
12738,adults,2O,2
12767,adults,2j,2
12808,adults,2€,2
12812,adults,2S,2
12845,adults,3€,3
12928,adults,2O,2
12930,adults,2O,2
12988,adults,2O,2
12996,adults,2j,2
13012,adults,2kg,2
13016,adults,4j,4
13031,adults,2l,2
13125,adults,2S,2
13158,adults,2kg,2
13201,adults,3S,3
13213,adults,1O,2
13214,adults,2j,2
13225,adults,2O,2
13330,adults,1€,1
13352,adults,2j,2
13356,adults,1S,1
13361,adults,2O,2
13373,adults,2B,2
13380,adults,2kg,2
13385,adults,2kg,2
13423,adults,2O,2
13450,adults,2O,2
13503,adults,2l,2
13507,adults,2O,2
13513,adults,2€,2
13521,adults,2kg,2
13523,adults,2j,2
13613,adults,2S,2
13616,adults,2€,2
13656,adults,2€,2
13661,adults,2O,2
13674,adults,3O,2
13686,adults,2€,2
13708,adults,2B,2
13892,adults,2B,2
14005,adults,1j,1
14016,adults,1€,1
14025,adults,1O,2
14033,adults,1O,2
14042,adults,1O,2
14067,adults,2l,2
14141,adults,1O,2
14144,adults,1B,1
14154,adults,1O,2
14180,adults,1O,2
14256,adults,2O,2
14258,adults,2O,2
14308,adults,1O,2
14341,adults,1O,2
14384,adults,1kg,1
14396,adults,3j,3
14413,adults,1O,2
14425,adults,1O,2
14459,adults,2kg,2
14462,adults,2kg,2
14488,adults,1O,2
14526,adults,1O,2
14530,adults,1l,1
14536,adults,1S,1
14556,adults,2j,2
14582,adults,2O,2
14621,adults,2B,2
14637,adults,1O,2
14639,adults,1O,2
14664,adults,1O,2
14770,adults,1O,2
14774,adults,2j,2
14875,adults,2l,2
14940,adults,1S,1
14946,adults,2€,2
14950,adults,2S,2
14966,adults,2S,2
15047,adults,1O,2
15067,adults,1S,1
15080,adults,2O,2
15083,adults,2S,2
15122,adults,2O,2
15172,adults,2O,2
15299,adults,2l,2
15302,adults,2kg,2
15337,adults,2O,2
15355,adults,2S,2
15370,adults,3l,3
15371,adults,2O,2
15457,adults,2O,2
15482,adults,2O,2
15486,adults,2j,2
15552,adults,2kg,2
15553,adults,2O,2
15614,adults,2O,2
15617,adults,2S,2
15628,adults,2l,2
15643,adults,2O,2
15688,adults,3O,2
15697,adults,2B,2
15729,adults,2€,2
15822,adults,2l,2
15851,adults,1O,2
15900,adults,3O,2
15967,adults,2O,2
16032,adults,2O,2
16058,adults,2l,2
16081,adults,1O,2
16110,adults,2O,2
16130,adults,2O,2
16154,adults,2€,2
16190,adults,2j,2
16250,adults,3B,3
16274,adults,2O,2
16347,adults,2S,2
16372,adults,3O,2
16376,adults,2S,2
16381,adults,2€,2
16405,adults,2O,2
16458,adults,2O,2
16484,adults,2€,2
16485,adults,2O,2
16498,adults,2O,2
16599,adults,2O,2
16617,adults,3S,3
16745,adults,2€,2
16746,adults,2l,2
16766,adults,2O,2
16830,adults,2l,2
16863,adults,2j,2
16917,adults,2j,2
17004,adults,2B,2
17017,adults,1S,1
17082,adults,2O,2
17084,adults,2€,2
17153,adults,2S,2
17156,adults,2€,2
17212,adults,2B,2
17232,adults,1j,1
17236,adults,2B,2
17314,adults,2O,2
17329,adults,1€,1
17330,adults,2€,2
17398,adults,2O,2
17402,adults,2j,2
17412,adults,2O,2
17461,adults,1j,1
17529,adults,2O,2
17539,adults,1O,2
17556,adults,2O,2
17587,adults,2O,2
17731,adults,2B,2
17752,adults,1O,2
17808,adults,1j,1
17809,adults,1O,2
17818,adults,2O,2
17892,adults,1O,2
17894,adults,2B,2
17915,adults,1O,2
17939,adults,1O,2
17960,adults,1O,2
17963,adults,3O,2
17965,adults,1O,2
17986,adults,1S,1
18020,adults,2j,2
18027,adults,2kg,2
18108,adults,1B,1
18133,adults,2B,2
18178,adults,2l,2
18183,adults,1S,1
18189,adults,1O,2
18195,adults,2B,2
18215,adults,1S,1
18227,adults,1S,1
18265,adults,1l,1
18281,adults,2O,2
18293,adults,1l,1
18372,adults,1O,2
18426,adults,1l,1
18471,adults,1O,2
18482,adults,1S,1
18483,adults,1l,1
18493,adults,2kg,2
18506,adults,2€,2
18529,adults,2O,2
18576,adults,2l,2
18588,adults,2O,2
18603,adults,2O,2
18609,adults,2O,2
18616,adults,1O,2
18651,adults,1€,1
18652,adults,1O,2
18674,adults,1O,2
18696,adults,1B,1
18705,adults,2O,2
18712,adults,2S,2
18727,adults,2O,2
18767,adults,2j,2
18771,adults,2€,2
18802,adults,2S,2
18852,adults,1€,1
18861,adults,1O,2
18891,adults,2kg,2
18970,adults,1S,1
18972,adults,1O,2
18978,adults,2O,2
18980,adults,2O,2
18995,adults,2€,2
19050,adults,2B,2
19058,adults,2kg,2
19097,adults,3O,2
19110,adults,2O,2
19140,adults,2j,2
19141,adults,2l,2
19147,adults,2S,2
19174,adults,1€,1
19175,adults,1S,1
19212,adults,2kg,2
19322,adults,2B,2
19335,adults,1j,1
19343,adults,1S,1
19359,adults,2O,2
19441,adults,2kg,2
19454,adults,2O,2
19462,adults,2kg,2
19549,adults,2l,2
19572,adults,2O,2
19582,adults,2O,2
19583,adults,1l,1
19619,adults,2j,2
19637,adults,2€,2
19641,adults,2€,2
19668,adults,2S,2
19694,adults,3S,3
19695,adults,3O,2
19738,adults,2O,2
19797,adults,2€,2
19813,adults,2l,2
19862,adults,2O,2
19865,adults,2O,2
19917,adults,3O,2
19926,adults,2kg,2
19950,adults,1O,2
19951,adults,1B,1
19982,adults,1O,2
19986,adults,1O,2
19988,adults,1€,1
20011,adults,1S,1
20043,adults,1O,2
20046,adults,1€,1
20049,adults,1S,1
20076,adults,2O,2
20094,adults,1O,2
20098,adults,1l,1
20146,adults,2S,2
20220,adults,2j,2
20253,adults,1O,2
20256,adults,1B,1
20260,adults,2O,2
20330,adults,1j,1
20352,adults,1O,2
20365,adults,2S,2
20369,adults,1l,1
20491,adults,1O,2
20510,adults,2l,2
20517,adults,2kg,2
20579,adults,1O,2
20584,adults,1O,2
20601,adults,1O,2
20627,adults,2O,2
20651,adults,2j,2
20663,adults,2l,2
20691,adults,2l,2
20736,adults,2j,2
20757,adults,2O,2
20759,adults,2O,2
20796,adults,1B,1
20835,adults,1kg,1
20842,adults,1O,2
20858,adults,2O,2
20889,adults,2O,2
20907,adults,2S,2
20940,adults,2O,2
20978,adults,2j,2
21033,adults,1j,1
21034,adults,2l,2
21035,adults,2O,2
21040,adults,2O,2
21045,adults,1B,1
21056,adults,1j,1
21103,adults,2l,2
21162,adults,2€,2
21176,adults,2l,2
21196,adults,2O,2
21231,adults,1O,2
21235,adults,1O,2
21269,adults,2O,2
21286,adults,1€,1
21297,adults,2l,2
21298,adults,2B,2
21306,adults,1O,2
21310,adults,1B,1
21315,adults,1S,1
21406,adults,2S,2
21423,adults,2l,2
21447,adults,2S,2
21467,adults,1O,2
21498,adults,1€,1
21505,adults,1O,2
21506,adults,2S,2
21525,adults,2j,2
21533,adults,2O,2
21567,adults,2€,2
21578,adults,2l,2
21583,adults,2B,2
21599,adults,2B,2
21674,adults,2B,2
21683,adults,1O,2
21729,adults,1S,1
21759,adults,1O,2
21871,adults,2O,2
21914,adults,2S,2
21917,adults,2S,2
21932,adults,2l,2
21936,adults,2B,2
21937,adults,2O,2
21965,adults,1S,1
22049,adults,1S,1
22108,adults,1j,1
22133,adults,1S,1
22195,adults,2O,2
22199,adults,2B,2
22201,adults,2€,2
22214,adults,1j,1
22229,adults,2O,2
22245,adults,2l,2
22251,adults,1O,2
22252,adults,2O,2
22289,adults,1O,2
22305,adults,1j,1
22328,adults,2l,2
22346,adults,2O,2
22369,adults,2O,2
22372,adults,2l,2
22501,adults,2O,2
22555,adults,3O,2
22571,adults,2O,2
22605,adults,2O,2
22619,adults,1O,2
22648,adults,2l,2
22667,adults,1O,2
22699,adults,2kg,2
22725,adults,2O,2
22736,adults,1B,1
22785,adults,2O,2
22803,adults,2€,2
22808,adults,1€,1
22820,adults,1l,1
22850,adults,1O,2
22938,adults,2B,2
22942,adults,2O,2
22990,adults,1O,2
23000,adults,1l,1
23005,adults,2j,2
23012,adults,1j,1
23040,adults,1j,1
23118,adults,2O,2
23131,adults,2€,2
23133,adults,2O,2
23162,adults,2j,2
23168,adults,2O,2
23171,adults,2B,2
23239,adults,1€,1
23248,adults,2O,2
23269,adults,1l,1
23273,adults,2B,2
23285,adults,2kg,2
23345,adults,2€,2
23373,adults,2O,2
23391,adults,2O,2
23425,adults,2l,2
23445,adults,1l,1
23447,adults,1O,2
23459,adults,1B,1
23489,adults,2l,2
23503,adults,1O,2
23519,adults,2S,2
23529,adults,1B,1
23553,adults,2S,2
23574,adults,1j,1
23635,adults,2O,2
23636,adults,1S,1
23659,adults,2O,2
23663,adults,2l,2
23767,adults,2O,2
23801,adults,1B,1
23819,adults,2l,2
23823,adults,2O,2
23831,adults,2€,2
23835,adults,2O,2
23887,adults,2kg,2
23892,adults,2O,2
23905,adults,2O,2
23920,adults,2j,2
23932,adults,2S,2
23946,adults,2j,2
23957,adults,2O,2
23974,adults,2S,2
23981,adults,2O,2
23997,adults,1O,2
24072,adults,2j,2
24079,adults,2S,2
24100,adults,3O,2
24112,adults,2S,2
24140,adults,2O,2
24163,adults,2O,2
24244,adults,2O,2
24246,adults,2B,2
24295,adults,2j,2
24381,adults,2O,2
24404,adults,1O,2
24510,adults,2j,2
24527,adults,1kg,1
24546,adults,2kg,2
24574,adults,1O,2
24581,adults,2B,2
24587,adults,2O,2
24591,adults,2O,2
24592,adults,2O,2
24598,adults,2O,2
24630,adults,2kg,2
24646,adults,2j,2
24665,adults,2O,2
24694,adults,2kg,2
24718,adults,2kg,2
24759,adults,2kg,2
24793,adults,2O,2
24834,adults,2O,2
24845,adults,2O,2
24862,adults,2€,2
24876,adults,2j,2
24916,adults,2j,2
24925,adults,2O,2
24934,adults,2O,2
24972,adults,2B,2
24981,adults,2j,2
24992,adults,2B,2
25000,adults,1O,2
25049,adults,2O,2
25055,adults,2S,2
25074,adults,2j,2
25085,adults,2O,2
25087,adults,2j,2
25097,adults,2B,2
25115,adults,2kg,2
25137,adults,1S,1
25157,adults,2O,2
25165,adults,2l,2
25189,adults,2S,2
25201,adults,2O,2
25203,adults,3O,2
25221,adults,2j,2
25250,adults,2j,2
25268,adults,2S,2
25292,adults,2O,2
25298,adults,2O,2
25318,adults,1l,1
25347,adults,2kg,2
25365,adults,2O,2
25374,adults,2O,2
25386,adults,2O,2
25424,adults,3O,2
25429,adults,2j,2
25458,adults,1O,2
25468,adults,2O,2
25469,adults,2S,2
25484,adults,2O,2
25496,adults,1O,2
25524,adults,1O,2
25540,adults,2kg,2
25541,adults,2O,2
25556,adults,2O,2
25564,adults,2€,2
25576,adults,2O,2
25607,adults,2O,2
25614,adults,2kg,2
25619,adults,2kg,2
25640,adults,2O,2
25657,adults,2kg,2
25664,adults,2O,2
25678,adults,2j,2
25687,adults,2j,2
25695,adults,2l,2
25719,adults,3€,3
25757,adults,2€,2
25783,adults,2B,2
25820,adults,2j,2
25843,adults,1O,2
25867,adults,2j,2
25916,adults,2S,2
25942,adults,2O,2
25960,adults,2O,2
25967,adults,2O,2
26010,adults,2O,2
26042,adults,2S,2
26071,adults,2S,2
26080,adults,2kg,2
26098,adults,2€,2
26104,adults,2O,2
26142,adults,2€,2
26151,adults,1j,1
26186,adults,2O,2
26220,adults,2S,2
26221,adults,2kg,2
26347,adults,2O,2
26348,adults,2O,2
26362,adults,2l,2
26399,adults,2j,2
26407,adults,2O,2
26420,adults,2O,2
26430,adults,1B,1
26445,adults,2kg,2
26448,adults,2O,2
26472,adults,2O,2
26490,adults,2€,2
26491,adults,2l,2
26507,adults,3O,2
26522,adults,1B,1
26579,adults,2O,2
26604,adults,2O,2
26641,adults,2S,2
26671,adults,2O,2
26685,adults,2B,2
26687,adults,2l,2
26696,adults,2S,2
26700,adults,4O,2
26711,adults,2€,2
26734,adults,2l,2
26754,adults,2S,2
26790,adults,2O,2
26807,adults,2kg,2
26814,adults,2O,2
26817,adults,3€,3
26827,adults,2O,2
26856,adults,2O,2
26860,adults,1l,1
26866,adults,2O,2
26893,adults,1O,2
26986,adults,2O,2
27029,adults,2kg,2
27035,adults,2€,2
27112,adults,2O,2
27121,adults,2kg,2
27166,adults,1j,1
27207,adults,2B,2
27218,adults,2O,2
27227,adults,2O,2
27257,adults,2O,2
27268,adults,2j,2
27282,adults,2O,2
27287,adults,2O,2
27322,adults,2O,2
27331,adults,2S,2
27389,adults,3O,2
27397,adults,2kg,2
27465,adults,3O,2
27489,adults,3€,3
27519,adults,3O,2
27527,adults,2O,2
27543,adults,2B,2
27631,adults,2O,2
27702,adults,2S,2
27732,adults,2O,2
27798,adults,2O,2
27826,adults,2O,2
27828,adults,3O,2
27865,adults,2j,2
27870,adults,2O,2
27908,adults,2O,2
27912,adults,2O,2
27915,adults,2S,2
27926,adults,2j,2
27932,adults,1O,2
27944,adults,1B,1
27953,adults,2O,2
27959,adults,2O,2
27994,adults,2l,2
28057,adults,2l,2
28083,adults,2j,2
28104,adults,1O,2
28111,adults,2O,2
28121,adults,2j,2
28146,adults,2j,2
28148,adults,3kg,3
28158,adults,2l,2
28159,adults,2O,2
28186,adults,2B,2
28238,adults,2O,2
28271,adults,2j,2
28276,adults,2B,2
28329,adults,2O,2
28357,adults,2€,2
28406,adults,2l,2
28444,adults,2O,2
28458,adults,2B,2
28464,adults,2O,2
28485,adults,2j,2
28512,adults,2O,2
28563,adults,2O,2
28582,adults,2j,2
28615,adults,2B,2
28629,adults,1O,2
28664,adults,3kg,3
28708,adults,2S,2
28727,adults,2O,2
28803,adults,2O,2
28828,adults,2O,2
28831,adults,1kg,1
28840,adults,2O,2
28864,adults,2O,2
28883,adults,2O,2
28943,adults,2B,2
28944,adults,1S,1
28971,adults,2j,2
29026,adults,2O,2
29043,adults,2€,2
29066,adults,1O,2
29077,adults,1€,1
29083,adults,2€,2
29105,adults,2O,2
29120,adults,1O,2
29302,adults,2O,2
29343,adults,3O,2
29345,adults,1l,1
29405,adults,3O,2
29416,adults,2B,2
29419,adults,1B,1
29429,adults,2kg,2
29470,adults,2j,2
